,Unnamed: 0,name,solute,solute SMILES,solvent,solvent SMILES,pka,ref,computed CAS,computed IUPAC
984,1179,CAS,98-10-2,C1=CC=C(C=C1)S(=O)(=O)N,H2O,O,10.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
985,1180,CAS,98-17-9,C1=CC(=CC(=C1)O)C(F)(F)F,H2O,O,9.08,Ejoc202001649-sup-00001-misc_information.pdf,-,-
986,1181,CAS,402-46-0,C1=CC(=CC=C1F)S(=O)(=O)N,H2O,O,10.02,Ejoc202001649-sup-00001-misc_information.pdf,-,-
987,1182,CAS,98-64-6,C1=CC(=CC=C1S(=O)(=O)N)Cl,H2O,O,9.79,Ejoc202001649-sup-00001-misc_information.pdf,-,-
988,1183,CAS,402-45-9,C1=CC(=CC=C1C(F)(F)F)O,H2O,O,8.68,Ejoc202001649-sup-00001-misc_information.pdf,-,-
989,1184,CAS,830-43-3,C1=CC(=CC=C1C(F)(F)F)S(=O)(=O)N,H2O,O,9.64,Ejoc202001649-sup-00001-misc_information.pdf,-,-
990,1185,CAS,672-58-2,C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,H2O,O,9.69,Ejoc202001649-sup-00001-misc_information.pdf,-,-
991,1186,CAS,444-30-4,C1=CC=C(C(=C1)C(F)(F)F)O,H2O,O,8.42,Ejoc202001649-sup-00001-misc_information.pdf,-,-
992,1187,CAS,121-52-8,C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-],H2O,O,9.34,Ejoc202001649-sup-00001-misc_information.pdf,-,-
993,1188,CAS,489-98-5,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],H2O,O,12.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
994,1189,CAS,349-58-6,C1=C(C=C(C=C1C(F)(F)F)O)C(F)(F)F,H2O,O,8.03,Ejoc202001649-sup-00001-misc_information.pdf,-,-
995,1190,CAS,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,H2O,O,11.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
996,1191,CAS,64-19-7,CC(=O)O,H2O,O,4.76,Ejoc202001649-sup-00001-misc_information.pdf,-,-
997,1192,CAS,110-44-1,CC=CC=CC(=O)O,H2O,O,4.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
998,1193,CAS,88-75-5,C1=CC=C(C(=C1)[N+](=O)[O-])O,H2O,O,7.22,Ejoc202001649-sup-00001-misc_information.pdf,-,-
999,1194,CAS,4770-03-0,C1=CC=C2C(=C1)C(=CN2)[N+](=O)[O-],H2O,O,10.12,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1000,1195,CAS,778-36-9,C1(=C(C(=C(C(=C1F)F)S(=O)(=O)N)F)F)F,H2O,O,8.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1001,1196,CAS,65-85-0,error in recall,H2O,O,4.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1002,1197,CAS,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,H2O,O,10.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1003,1198,CAS,42238-34-6,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)OC(C)(C)C,H2O,O,9.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1004,1199,CAS,1/2/78,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O,H2O,O,5.33,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1005,1200,CAS,118-79-6,C1=C(C=C(C(=C1Br)O)Br)Br,H2O,O,6.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1006,1201,CAS,769-39-1,C1=C(C(=C(C(=C1F)F)O)F)F,H2O,O,5.67,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1007,1202,CAS,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,H2O,O,5.55,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1008,1203,CAS,87-86-5,error in recall,H2O,O,4.74,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1009,1204,CAS,608-71-9,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,H2O,O,4.82,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1010,1205,CAS,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,H2O,O,5.89,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1011,1206,CAS,534-52-1,error in recall,H2O,O,4.35,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1012,1207,CAS,573-56-8,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],H2O,O,3.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1013,1208,CAS,51-28-5,error in recall,H2O,O,4.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1014,1209,CAS,58432-55-6,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O)O)O,H2O,O,4.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1015,1210,CAS,81-07-2,error in recall,H2O,O,1.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1016,1211,CAS,946-31-6,error in recall,H2O,O,2.01,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1017,1212,CAS,7077-65-8,C1=CC(=CC=C1C(C#N)C#N)[N+](=O)[O-],H2O,O,2.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1018,1213,CAS,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],H2O,O,0.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1019,1214,CAS,131-73-7,C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],H2O,O,2.63,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1020,1215,CAS,723294-91-5,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,H2O,O,1.32,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1021,1216,CAS,7647-01-0,Cl,H2O,O,-5.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1022,1217,CAS,10035-10-6,Br,H2O,O,-8.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1023,1218,CAS,454-50-2,C(#N)C(C#N)C#N,H2O,O,-5.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1024,1219,CAS,71571-37-4,CC1=C(SC(=N1)N)C.Cl,H2O,O,-2.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1025,1220,CAS,10034-85-2,I,H2O,O,-9.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1026,1221,CAS,120-72-9,C1=CC=C2C(=C1)C=CN2,DMSO,CS(=O)C,20.95,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1027,1222,CAS,108-95-2,C1=CC=C(C=C1)O,DMSO,CS(=O)C,18.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1028,1223,CAS,17823-38-0,C(#N)C1=C(C(=C(C(=C1F)F)N)F)F,DMSO,CS(=O)C,17.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1029,1224,CAS,1018330-43-2,no SMILES,DMSO,CS(=O)C,13.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1030,1225,CAS,6146-52-7,C1=CC2=C(C=CN2)C=C1[N+](=O)[O-],DMSO,CS(=O)C,15.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1031,1226,CAS,73482-93-6,CCOC(=O)CC(C)(CC(=O)OCC)O,DMSO,CS(=O)C,14.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1032,1227,CAS,1/2/55,,DMSO,CS(=O)C,14.55,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1033,1228,CAS,58432-62-5,CC1=CC=CC=C1C(C)C#N,DMSO,CS(=O)C,13.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1034,1229,CAS,70-55-3,CC1=CC=C(C=C1)S(=O)(=O)N,DMSO,CS(=O)C,16.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1035,1230,CAS,210486-32-1,C1=CC=C2C(=C1)C=CC=C2NC(=O)CF,DMSO,CS(=O)C,14.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1036,1231,CAS,98-10-2,C1=CC=C(C=C1)S(=O)(=O)N,DMSO,CS(=O)C,16.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1037,1232,CAS,98-17-9,C1=CC(=CC(=C1)O)C(F)(F)F,DMSO,CS(=O)C,15.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1038,1233,CAS,653-22-5,CC(=O)NC1=C(C(=C(C(=C1F)F)F)F)F,DMSO,CS(=O)C,14.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1039,1234,CAS,402-46-0,C1=CC(=CC=C1F)S(=O)(=O)N,DMSO,CS(=O)C,15.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1040,1235,CAS,42238-33-5,no matches,DMSO,CS(=O)C,12.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1041,1236,CAS,98-64-6,C1=CC(=CC=C1S(=O)(=O)N)Cl,DMSO,CS(=O)C,15.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1042,1237,CAS,402-45-9,C1=CC(=CC=C1C(F)(F)F)O,DMSO,CS(=O)C,14.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1043,1238,CAS,672-58-2,C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,DMSO,CS(=O)C,15.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1044,1239,name,(4-Me2N-C6F4)(C6F5)NH,,DMSO,CS(=O)C,12.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1045,1240,CAS,80588-36-9,error in recall,DMSO,CS(=O)C,12.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1046,1241,CAS,444-30-4,C1=CC=C(C(=C1)C(F)(F)F)O,DMSO,CS(=O)C,14.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1047,1242,CAS,121-52-8,C1=CC(=CC(=C1)S(=O)(=O)N)[N+](=O)[O-],DMSO,CS(=O)C,14.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1048,1243,CAS,58956-76-6,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)N)C(F)(F)F)C(F)(F)F)C(F)(F)F,DMSO,CS(=O)C,12.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1049,1244,CAS,27053-34-5,C1C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F,DMSO,CS(=O)C,10.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1050,1245,CAS,194222-97-4,C1=CC(=CC=C1CS(=O)(=O)C(F)(F)F)C(F)(F)F,DMSO,CS(=O)C,11.95,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1051,1246,CAS,3752-73-6,C1=CC=C(C(=C1)OC(F)(F)F)S(=O)(=O)N,DMSO,CS(=O)C,11.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1052,1247,CAS,1535-92-8,C1(=C(C(=C(C(=C1F)F)F)F)F)NC2=C(C(=C(C(=C2F)F)F)F)F,DMSO,CS(=O)C,11.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1053,1248,CAS,205-94-7,C1=CC=C2C3=C4C(C2=C1)C5=CC=CC=C5C4=CC=C3,DMSO,CS(=O)C,10.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1054,1249,CAS,349-58-6,C1=C(C=C(C=C1C(F)(F)F)O)C(F)(F)F,DMSO,CS(=O)C,13.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1055,1250,CAS,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,DMSO,CS(=O)C,10.35,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1056,1251,CAS,64-19-7,CC(=O)O,DMSO,CS(=O)C,12.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1057,1252,name,(4-Cl-C6F4)(C6F5)NH,,DMSO,CS(=O)C,10.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1058,1253,CAS,73622-52-3,CC(C(=O)O)OC(=O)NC1=CC=CC=C1,DMSO,CS(=O)C,10.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1059,1254,CAS,88-75-5,C1=CC=C(C(=C1)[N+](=O)[O-])O,DMSO,CS(=O)C,11.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1060,1255,CAS,213542-80-4,no matches,DMSO,CS(=O)C,9.46,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1061,1256,CAS,65-85-0,C1=CC=C(C=C1)C(=O)O,DMSO,CS(=O)C,11.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1062,1257,CAS,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,DMSO,CS(=O)C,8.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1063,1258,CAS,42238-34-6,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)OC(C)(C)C,DMSO,CS(=O)C,7.95,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1064,1259,CAS,1/2/78,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O,DMSO,CS(=O)C,10.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1065,1260,name,(4-NC5F4)(C6F5)NH,,DMSO,CS(=O)C,8.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1066,1261,CAS,42238-36-8,CN(C)CCNCC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,DMSO,CS(=O)C,7.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1067,1262,CAS,118-79-6,C1=C(C=C(C(=C1Br)O)Br)Br,DMSO,CS(=O)C,8.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1068,1263,CAS,1213-77-0,CC1=C(C(=C(C(=C1C#N)C#N)C#N)C#N)C#N,DMSO,CS(=O)C,8.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1069,1264,CAS,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,DMSO,CS(=O)C,8.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1070,1265,CAS,38727-34-3,CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,DMSO,CS(=O)C,8.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1071,1266,CAS,5386-30-1,C12=C(C(=C(C(=C1O)F)F)F)C(=C(C(=C2F)F)F)F,DMSO,CS(=O)C,8.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1072,1267,CAS,133213-11-3,NC1=C(C=C(C=C1[S](F)(=O)=O)[S](F)(=O)=O)[S](F)(=O)=O,DMSO,CS(=O)C,7.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1073,1268,CAS,727-49-1,C12=C(C(=C(C(=C1F)O)F)F)C(=C(C(=C2F)F)F)F,DMSO,CS(=O)C,7.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1074,1269,CAS,42238-35-7,C1=C(C=C(C=C1N)Br)C(=O)O,DMSO,CS(=O)C,4.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1075,1270,CAS,55852-22-7,CC1(CC(C(=O)O1)N2C3=CC=CC=C3C=C2CC(=O)N)C,DMSO,CS(=O)C,4.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1076,1271,CAS,87-86-5,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,DMSO,CS(=O)C,7.18,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1077,1272,CAS,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,DMSO,CS(=O)C,5.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1078,1273,CAS,33534-88-2,CC1=CC=C(C=C1)C(C#N)C#N,DMSO,CS(=O)C,4.85,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1079,1274,name,4-Cl-C6F4-CH(CN)COOEt,,DMSO,CS(=O)C,4.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1080,1275,CAS,35622-48-1,CC1=CC=CC=C1N2C(=O)C(=CC(=O)C3=CC=C(C=C3)Cl)OC2=N,DMSO,CS(=O)C,5.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1081,1276,CAS,534-52-1,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],DMSO,CS(=O)C,4.59,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1082,1277,CAS,573-56-8,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],DMSO,CS(=O)C,4.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1083,1278,CAS,51-28-5,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,DMSO,CS(=O)C,5.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1084,1279,CAS,58432-55-6,no matches,DMSO,CS(=O)C,3.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1085,1280,CAS,32251-53-9,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,DMSO,CS(=O)C,3.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1086,1281,CAS,55810-61-2,no matches,DMSO,CS(=O)C,3.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1087,1282,CAS,81-07-2,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,DMSO,CS(=O)C,4.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1088,1283,CAS,791616-63-2,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=C(C=C(C=C7C(C)C)C(C)C)C(C)C)O)C(C)C,DMSO,CS(=O)C,4.22,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1089,1284,CAS,64934-72-1,CC(C)C(C=O)Br,DMSO,CS(=O)C,2.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1090,1285,CAS,695162-86-8,C1=CC=C(C=C1)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=CC=CC=C7)O,DMSO,CS(=O)C,3.86,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1091,1286,CAS,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],DMSO,CS(=O)C,-1.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1092,1287,CAS,480-68-2,C1(C(=O)NC(=O)NC1=O)[N+](=O)[O-],DMSO,CS(=O)C,0.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1093,1288,CAS,723294-91-5,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,DMSO,CS(=O)C,3.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1094,1289,CAS,7647-01-0,Cl,DMSO,CS(=O)C,-2.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1095,1290,CAS,40906-82-9,C1=CC=C(C=C1)C(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,DMSO,CS(=O)C,2.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1096,1291,CAS,10035-10-6,Br,DMSO,CS(=O)C,-6.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1097,1292,CAS,10034-85-2,I,DMSO,CS(=O)C,-10.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1098,1293,CAS,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,DCE,C(CCl)Cl,58.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1099,1294,CAS,58432-44-3,no SMILES,DCE,C(CCl)Cl,57.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1100,1295,CAS,52345-34-3,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-],DCE,C(CCl)Cl,56.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1101,1296,CAS,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,DCE,C(CCl)Cl,55.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1102,1297,CAS,42254-09-1,CCOC1=CC=C(C=C1)N2C(=O)C3=C(NC2=S)NN=C3,DCE,C(CCl)Cl,55.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1103,1298,CAS,42238-36-8,CN(C)CCNCC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,DCE,C(CCl)Cl,54.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1104,1299,CAS,64934-68-5,no matches,DCE,C(CCl)Cl,54.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1105,1300,CAS,62325-38-6,C1=CC2=C(C=CC3=C2C=CC(=C3)Br)C=C1Br,DCE,C(CCl)Cl,53.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1106,1301,CAS,63264-80-2,C1(C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,DCE,C(CCl)Cl,53.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1107,1302,CAS,42238-35-7,C1=C(C=C(C=C1N)Br)C(=O)O,DCE,C(CCl)Cl,52.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1108,1303,CAS,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,DCE,C(CCl)Cl,52.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1109,1304,CAS,62325-34-2,COC1=C(C=C(C=C1)C(=C(C=O)C2=CC(=C(C(=C2)OC)OC)OC)Cl)OC,DCE,C(CCl)Cl,52.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1110,1305,name,4-Cl-C6F4-CH(CN)COOEt,,DCE,C(CCl)Cl,52.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1111,1306,CAS,62325-51-3,C1=CC2=C(C=CC3=C2C=CC(=C3)Br)C=C1Br,DCE,C(CCl)Cl,50.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1112,1307,CAS,32251-53-9,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,DCE,C(CCl)Cl,50.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1113,1308,CAS,55810-61-2,no matches,DCE,C(CCl)Cl,49.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1114,1309,CAS,99726-60-0,C1=CC(=CC(=C1)C(F)(F)F)C(C#N)C#N,DCE,C(CCl)Cl,49.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1115,1310,CAS,64934-72-1,CC(C)C(C=O)Br,DCE,C(CCl)Cl,47.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1116,1311,CAS,"2,3,4,5,6-(CF3)5-C6-CH(CN)COOEt",,DCE,C(CCl)Cl,47.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1117,1312,CAS,55810-63-4,CCN(CC)CCOCC[Si](C)(C1=CC=CC=C1)C2=CC=CC=C2,DCE,C(CCl)Cl,47.5,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1118,1313,CAS,62325-35-3,C(#N)C(C#N)C1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F,DCE,C(CCl)Cl,46.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1119,1314,CAS,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],DCE,C(CCl)Cl,45.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1120,1315,CAS,1018330-49-8,no matches,DCE,C(CCl)Cl,44.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1121,1316,CAS,7647-01-0,Cl,DCE,C(CCl)Cl,45.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1122,1317,CAS,55852-24-9,C(#N)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,DCE,C(CCl)Cl,44.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1123,1318,CAS,100724-78-5,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,DCE,C(CCl)Cl,43.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1124,1319,CAS,95468-16-9,C1=CC(=CC(=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)[N+](=O)[O-],DCE,C(CCl)Cl,42.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1125,1320,name,"2,3,4,5,6-(CF3)5-C6-CH(CN)2",,DCE,C(CCl)Cl,42.2,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1126,1321,CAS,7/6/09,,DCE,C(CCl)Cl,41.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1127,1322,CAS,2226486-82-2,no matches,DCE,C(CCl)Cl,40.7,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1128,1323,CAS,7664-93-9,error in recall,DCE,C(CCl)Cl,42.8,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1129,1324,CAS,64646-01-1,C1=CC=C(C=C1)C2=CN=C(O2)CCl,DCE,C(CCl)Cl,40.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1130,1325,CAS,1207878-53-2,no matches,DCE,C(CCl)Cl,39.9,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1131,1326,CAS,10035-10-6,Br,DCE,C(CCl)Cl,40.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1132,1327,CAS,882492-01-5,no matches,DCE,C(CCl)Cl,39.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1133,1328,CAS,454-50-2,C(#N)C(C#N)C#N,DCE,C(CCl)Cl,38.6,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1134,1329,CAS,174788-93-3,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=N[S](=O)(=O)C(F)(F)F)C2=CC=C(Cl)C=C2,DCE,C(CCl)Cl,38.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1135,1330,CAS,71571-37-4,CC1=C(SC(=N1)N)C.Cl,DCE,C(CCl)Cl,38.4,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1136,1331,CAS,27062-39-1,C(#N)C(=C(C#N)O)C#N,DCE,C(CCl)Cl,36.3,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1137,1332,CAS,174788-91-1,[O-][N+](=O)C1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F,DCE,C(CCl)Cl,37.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1138,1333,CAS,174788-95-5,FC(F)(F)[S](=O)(=O)N=[S](=O)(N[S](=O)(=O)C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,DCE,C(CCl)Cl,37.1,Ejoc202001649-sup-00001-misc_information.pdf,-,-
1139,1334,CAS,89-02-1,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O,DCE,C(CCl)Cl,36.0,Ejoc202001649-sup-00001-misc_information.pdf,-,-
